State ,Port,Country,AM24_INR,AM24_USD
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,SWITZERLAND,18219661,218783
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,SYRIA,7489552,91163
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,TAIWAN,786934843,9545961
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,TANZANIA REP,448221118,5405060
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,THAILAND,344311361,4162479
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,TOGO,235306260,2868861
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,TUNISIA,15103038,181450
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,TURKEY,2265350000,27422210
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,TURKMENISTAN,2385911,28820
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,U ARAB EMTS,4480020207,54145770
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,U K,2290566841,27678385
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,U S A,6592006347,79587660
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,UGANDA,1513183531,18264814
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,UKRAINE,93405273,1130024
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,UZBEKISTAN,50366209,605938
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,VENEZUELA,19506960,235030
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,VIETNAM SOC REP,2990896779,36148587
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,ZAMBIA,328574688,3946829
ANDHRA PRADESH,APPIIC MULTI PROD SEZ VIZAG DC,ZIMBABWE,307461424,3702235
ANDHRA PRADESH,BANGALORE AIRPORT,ARGENTINA,1093904,13185
ANDHRA PRADESH,BANGALORE AIRPORT,AUSTRALIA,21572653,260271
ANDHRA PRADESH,BANGALORE AIRPORT,AUSTRIA,32173256,388150
ANDHRA PRADESH,BANGALORE AIRPORT,BAHARAIN IS,85260,1030
ANDHRA PRADESH,BANGALORE AIRPORT,BANGLADESH PR,30026642,361869
ANDHRA PRADESH,BANGALORE AIRPORT,BELGIUM,4878649,58891
ANDHRA PRADESH,BANGALORE AIRPORT,BRAZIL,34075723,414601
ANDHRA PRADESH,BANGALORE AIRPORT,CANADA,29869782,361683
ANDHRA PRADESH,BANGALORE AIRPORT,CHILE,80548,970
ANDHRA PRADESH,BANGALORE AIRPORT,CHINA P RP,30531668,367484
ANDHRA PRADESH,BANGALORE AIRPORT,COLOMBIA,687624,8368
ANDHRA PRADESH,BANGALORE AIRPORT,CONGO D. REP.,2573820,31090
ANDHRA PRADESH,BANGALORE AIRPORT,COTE D' IVOIRE,1218292,14672
ANDHRA PRADESH,BANGALORE AIRPORT,CZECH REPUBLIC,1502679,18137
ANDHRA PRADESH,BANGALORE AIRPORT,ECUADOR,17161346,208392
ANDHRA PRADESH,BANGALORE AIRPORT,EGYPT A RP,2715704,32602
ANDHRA PRADESH,BANGALORE AIRPORT,FINLAND,115288,1399
ANDHRA PRADESH,BANGALORE AIRPORT,FRANCE,14036290,169018
ANDHRA PRADESH,BANGALORE AIRPORT,GERMANY,129060989,1554344
ANDHRA PRADESH,BANGALORE AIRPORT,HONG KONG,7241,88
ANDHRA PRADESH,BANGALORE AIRPORT,INDONESIA,460226,5528
ANDHRA PRADESH,BANGALORE AIRPORT,IRELAND,4464056,53629
ANDHRA PRADESH,BANGALORE AIRPORT,ISRAEL,8069020,97060
ANDHRA PRADESH,BANGALORE AIRPORT,ITALY,28382066,341945
ANDHRA PRADESH,BANGALORE AIRPORT,JAPAN,4201867,50857
ANDHRA PRADESH,BANGALORE AIRPORT,KAZAKHSTAN,1049776,12682
ANDHRA PRADESH,BANGALORE AIRPORT,KENYA,2539439,30745
ANDHRA PRADESH,BANGALORE AIRPORT,KOREA RP,51849653,628329
ANDHRA PRADESH,BANGALORE AIRPORT,LATVIA,555749,6713
ANDHRA PRADESH,BANGALORE AIRPORT,LEBANON,148838,1787
ANDHRA PRADESH,BANGALORE AIRPORT,MALAWI,699204,8503
ANDHRA PRADESH,BANGALORE AIRPORT,MALAYSIA,11876558,143117
ANDHRA PRADESH,BANGALORE AIRPORT,MALDIVES,503192,6099
ANDHRA PRADESH,BANGALORE AIRPORT,MEXICO,58968633,711105
ANDHRA PRADESH,BANGALORE AIRPORT,MOROCCO,2387733,28787
ANDHRA PRADESH,BANGALORE AIRPORT,MYANMAR,252645322,3046985
ANDHRA PRADESH,BANGALORE AIRPORT,NETHERLAND,2576594,31211
ANDHRA PRADESH,BANGALORE AIRPORT,NEW ZEALAND,4031103,48999
ANDHRA PRADESH,BANGALORE AIRPORT,NIGERIA,2704518,32504
ANDHRA PRADESH,BANGALORE AIRPORT,NORWAY,2878272,34880
ANDHRA PRADESH,BANGALORE AIRPORT,PAKISTAN IR,1442029,17522
ANDHRA PRADESH,BANGALORE AIRPORT,PANAMA REPUBLIC,1739,21
ANDHRA PRADESH,BANGALORE AIRPORT,PARAGUAY,1127289,13708
ANDHRA PRADESH,BANGALORE AIRPORT,PERU,2449560,29496
ANDHRA PRADESH,BANGALORE AIRPORT,PHILIPPINES,509477,6184
ANDHRA PRADESH,BANGALORE AIRPORT,POLAND,28567651,345308
ANDHRA PRADESH,BANGALORE AIRPORT,ROMANIA,40766907,492253
ANDHRA PRADESH,BANGALORE AIRPORT,RUSSIA,8158128,98298
ANDHRA PRADESH,BANGALORE AIRPORT,SAUDI ARAB,268346,3229
ANDHRA PRADESH,BANGALORE AIRPORT,SERBIA,10514,126
ANDHRA PRADESH,BANGALORE AIRPORT,SINGAPORE,11954588,144164
ANDHRA PRADESH,BANGALORE AIRPORT,SLOVAK REP,2154099,25981
ANDHRA PRADESH,BANGALORE AIRPORT,SOUTH AFRICA,38420,468
ANDHRA PRADESH,BANGALORE AIRPORT,SPAIN,15702220,189301
ANDHRA PRADESH,BANGALORE AIRPORT,SRI LANKA DSR,3170591,38257
ANDHRA PRADESH,BANGALORE AIRPORT,SWAZILAND,6745,81
ANDHRA PRADESH,BANGALORE AIRPORT,SWEDEN,1376563,16538
ANDHRA PRADESH,BANGALORE AIRPORT,SWITZERLAND,37010430,449877
ANDHRA PRADESH,BANGALORE AIRPORT,TAIWAN,18540,223
ANDHRA PRADESH,BANGALORE AIRPORT,THAILAND,542378,6529
ANDHRA PRADESH,BANGALORE AIRPORT,TURKEY,17815361,214523
ANDHRA PRADESH,BANGALORE AIRPORT,U ARAB EMTS,42150957,512702
ANDHRA PRADESH,BANGALORE AIRPORT,U K,75496060,910474
ANDHRA PRADESH,BANGALORE AIRPORT,U S A,1149004939,13871390
ANDHRA PRADESH,BANGALORE AIRPORT,UGANDA,506369,6110
ANDHRA PRADESH,BANGALORE AIRPORT,UKRAINE,14385,173
ANDHRA PRADESH,BANGALORE AIRPORT,URUGUAY,88645,1081
ANDHRA PRADESH,BANGALORE AIRPORT,UZBEKISTAN,665566,8024
ANDHRA PRADESH,BANGALORE AIRPORT,VIETNAM SOC REP,662492,7982
ANDHRA PRADESH,BANGALORE AIRPORT,ZAMBIA,655694,7994
ANDHRA PRADESH,BARHNI,NEPAL,178574441,2157123
ANDHRA PRADESH,BHITHAMORE,NEPAL,24052007,290182
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,AUSTRALIA,466226545,5622882
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,BANGLADESH PR,963562839,11635108
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,BELGIUM,6750294,81699
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,BRAZIL,27715303,335352
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,CANADA,756239736,9132356
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,CHILE,207089,2502
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,CHINA P RP,244337045,2951691
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,COLOMBIA,626876,7560
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,CROATIA,250864,3018
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,DENMARK,516292,6211
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,DOMINIC REP,28710787,347261
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,ECUADOR,166477,2018
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,EGYPT A RP,7550993,90816
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,FRANCE,238568,2909
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,GERMANY,8812089,106016
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,HAITI,29928,360
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,HONDURAS,15603340,188565
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,HONG KONG,188045058,2274274
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,INDONESIA,24561724,297262
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,ITALY,2406660,29124
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,JAPAN,1037848341,12529861
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,KENYA,123977569,1491646
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,KOREA RP,228793402,2760530
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,MALAYSIA,66428747,800484
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,MEXICO,197234472,2378293
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,NETHERLAND,1237049892,14956462
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,PANAMA REPUBLIC,89028618,1073669
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,PERU,86756,1048
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,PHILIPPINES,57059403,686241
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,POLAND,8049166,96702
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,SERBIA,103836,1247
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,SINGAPORE,76606325,924041
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,SLOVENIA,13388296,161691
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,SOUTH AFRICA,65621,793
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,SPAIN,19992161,242285
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,SRI LANKA DSR,3959134746,47816857
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,SWEDEN,2574894,30985
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,SWITZERLAND,397059,4786
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,TAIWAN,157088853,1897394
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,THAILAND,4827593,58069
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,TURKEY,794840,9579
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,U ARAB EMTS,14628773,177102
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,U K,122662934,1480822
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,U S A,9657014282,116670167
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,URUGUAY,56672,685
ANDHRA PRADESH,Brandix IndiaApparel Pvt Ltd  ,VIETNAM SOC REP,109410087,1320093
ANDHRA PRADESH,CCL PRODUCTS (INDIA) LIMMITED,DENMARK,441818,5306
ANDHRA PRADESH,CCL PRODUCTS (INDIA) LIMMITED,GERMANY,24367489,297087
ANDHRA PRADESH,CCL PRODUCTS (INDIA) LIMMITED,POLAND,809229396,9764898
ANDHRA PRADESH,CCL PRODUCTS (INDIA) LIMMITED,RUSSIA,1553364727,18772677
ANDHRA PRADESH,CFS ALBATROSS/ICD DADRI,AUSTRALIA,46993,566
ANDHRA PRADESH,CFS ALBATROSS/ICD DADRI,BRAZIL,86222,1042
ANDHRA PRADESH,CFS ALBATROSS/ICD DADRI,INDONESIA,316431,3812
ANDHRA PRADESH,CFS ALBATROSS/ICD DADRI,ITALY,264645,3197
ANDHRA PRADESH,CFS ALBATROSS/ICD DADRI,THAILAND,33337,404
ANDHRA PRADESH,CFS ALBATROSS/ICD DADRI,U S A,29602,357
ANDHRA PRADESH,CGML DADRI,GERMANY,19776,238
ANDHRA PRADESH,CGML DADRI,MEXICO,29289,352
ANDHRA PRADESH,CGML DADRI,U K,4986978,60336
ANDHRA PRADESH,CHAMURCHI,BHUTAN,88600957,1066842
ANDHRA PRADESH,CHENNAI AIR,ALBANIA,2734058,33241
ANDHRA PRADESH,CHENNAI AIR,ALGERIA,7513435,90789
ANDHRA PRADESH,CHENNAI AIR,ANGOLA,11124853,135277
ANDHRA PRADESH,CHENNAI AIR,ARGENTINA,18200374,219541
ANDHRA PRADESH,CHENNAI AIR,ARMENIA,8890,107
ANDHRA PRADESH,CHENNAI AIR,AUSTRALIA,81726423,984642
ANDHRA PRADESH,CHENNAI AIR,AUSTRIA,36522892,440304
ANDHRA PRADESH,CHENNAI AIR,BAHARAIN IS,9678089,116534
ANDHRA PRADESH,CHENNAI AIR,BANGLADESH PR,316288969,3821178
ANDHRA PRADESH,CHENNAI AIR,BELARUS,1803570,21989
ANDHRA PRADESH,CHENNAI AIR,BELGIUM,35813517,433039
ANDHRA PRADESH,CHENNAI AIR,BOLIVIA,642674,7747
ANDHRA PRADESH,CHENNAI AIR,BRAZIL,182497565,2211331
ANDHRA PRADESH,CHENNAI AIR,BRUNEI,180150,2163
ANDHRA PRADESH,CHENNAI AIR,BULGARIA,8211148,99271
ANDHRA PRADESH,CHENNAI AIR,CAMBODIA,2891,35
ANDHRA PRADESH,CHENNAI AIR,CANADA,126005292,1523182
ANDHRA PRADESH,CHENNAI AIR,CHILE,3849008,46519
ANDHRA PRADESH,CHENNAI AIR,CHINA P RP,3409585423,41086223
ANDHRA PRADESH,CHENNAI AIR,COLOMBIA,1374234,16721
ANDHRA PRADESH,CHENNAI AIR,CONGO D. REP.,214404,2575
ANDHRA PRADESH,CHENNAI AIR,CONGO P REP,61501,748
ANDHRA PRADESH,CHENNAI AIR,COTE D' IVOIRE,2410999,29200
ANDHRA PRADESH,CHENNAI AIR,CZECH REPUBLIC,4077025,49516
ANDHRA PRADESH,CHENNAI AIR,DENMARK,9965662,120618
ANDHRA PRADESH,CHENNAI AIR,DOMINIC REP,1973226,24058
ANDHRA PRADESH,CHENNAI AIR,ECUADOR,1830806,22159
ANDHRA PRADESH,CHENNAI AIR,EGYPT A RP,237038745,2859919
ANDHRA PRADESH,CHENNAI AIR,ETHIOPIA,18746953,226467
ANDHRA PRADESH,CHENNAI AIR,FIJI IS,1501465,18098
ANDHRA PRADESH,CHENNAI AIR,FINLAND,2127741,25664
ANDHRA PRADESH,CHENNAI AIR,FRANCE,606933275,7329915
ANDHRA PRADESH,CHENNAI AIR,GERMANY,399649071,4832484
ANDHRA PRADESH,CHENNAI AIR,GHANA,71181,861
ANDHRA PRADESH,CHENNAI AIR,GREECE,5379745,65000
ANDHRA PRADESH,CHENNAI AIR,GUAM,134900,1625
ANDHRA PRADESH,CHENNAI AIR,GUATEMALA,823053,9954
ANDHRA PRADESH,CHENNAI AIR,HONDURAS,729900,8899
ANDHRA PRADESH,CHENNAI AIR,HONG KONG,165359536,2004123
ANDHRA PRADESH,CHENNAI AIR,HUNGARY,162861991,1964966
ANDHRA PRADESH,CHENNAI AIR,ICELAND,4760579,57997
ANDHRA PRADESH,CHENNAI AIR,INDONESIA,45021140,543588
ANDHRA PRADESH,CHENNAI AIR,IRAQ,7017234,84396
ANDHRA PRADESH,CHENNAI AIR,IRELAND,7968911,96389
ANDHRA PRADESH,CHENNAI AIR,ISRAEL,189120188,2290166
ANDHRA PRADESH,CHENNAI AIR,ITALY,764637721,9267902
ANDHRA PRADESH,CHENNAI AIR,JAMAICA,1552029,18733
ANDHRA PRADESH,CHENNAI AIR,JAPAN,638062687,7697133
ANDHRA PRADESH,CHENNAI AIR,JORDAN,478007,5792
ANDHRA PRADESH,CHENNAI AIR,KAZAKHSTAN,258572,3110
ANDHRA PRADESH,CHENNAI AIR,KENYA,2850871,34477
ANDHRA PRADESH,CHENNAI AIR,KOREA RP,250028543,3018712
ANDHRA PRADESH,CHENNAI AIR,KUWAIT,1542846,18651
ANDHRA PRADESH,CHENNAI AIR,LEBANON,892505,10792
ANDHRA PRADESH,CHENNAI AIR,LITHUANIA,84546409,1021861
ANDHRA PRADESH,CHENNAI AIR,MALAYSIA,15941836,192648
ANDHRA PRADESH,CHENNAI AIR,MALDIVES,538190,6491
ANDHRA PRADESH,CHENNAI AIR,MALI,618870,7435
ANDHRA PRADESH,CHENNAI AIR,MALTA,92925,1130
ANDHRA PRADESH,CHENNAI AIR,MAURITIUS,61418,743
ANDHRA PRADESH,CHENNAI AIR,MEXICO,544622029,6574277
ANDHRA PRADESH,CHENNAI AIR,MONTENEGRO,392170,4737
ANDHRA PRADESH,CHENNAI AIR,MOROCCO,3510104,42551
ANDHRA PRADESH,CHENNAI AIR,MYANMAR,12410378,149974
ANDHRA PRADESH,CHENNAI AIR,NAMIBIA,3830114,46393
ANDHRA PRADESH,CHENNAI AIR,NEPAL,7256027,88007
ANDHRA PRADESH,CHENNAI AIR,NETHERLAND,118658790,1434549
ANDHRA PRADESH,CHENNAI AIR,NETHERLANDANTIL,505454,6147
ANDHRA PRADESH,CHENNAI AIR,NEW ZEALAND,3420044,41432
ANDHRA PRADESH,CHENNAI AIR,NIGERIA,27783043,334304
ANDHRA PRADESH,CHENNAI AIR,NORWAY,15513621,188354
ANDHRA PRADESH,CHENNAI AIR,OMAN,44044381,531530
ANDHRA PRADESH,CHENNAI AIR,PAKISTAN IR,29211708,352946
ANDHRA PRADESH,CHENNAI AIR,PERU,241034,2896
ANDHRA PRADESH,CHENNAI AIR,PHILIPPINES,44039783,530608
ANDHRA PRADESH,CHENNAI AIR,POLAND,315760315,3810104
ANDHRA PRADESH,CHENNAI AIR,PORTUGAL,79718377,960571
ANDHRA PRADESH,CHENNAI AIR,PUERTO RICO,2031443,24452
ANDHRA PRADESH,CHENNAI AIR,QATAR,4439051,53595
ANDHRA PRADESH,CHENNAI AIR,ROMANIA,11340608,136800
ANDHRA PRADESH,CHENNAI AIR,RUSSIA,18277864,220575
ANDHRA PRADESH,CHENNAI AIR,SAUDI ARAB,93022285,1121418
ANDHRA PRADESH,CHENNAI AIR,SENEGAL,225129,2712
ANDHRA PRADESH,CHENNAI AIR,SERBIA,31077736,374439
ANDHRA PRADESH,CHENNAI AIR,SINGAPORE,1236172667,14971489
ANDHRA PRADESH,CHENNAI AIR,SLOVAK REP,41785,502
ANDHRA PRADESH,CHENNAI AIR,SLOVENIA,1227711,14749
ANDHRA PRADESH,CHENNAI AIR,SOUTH AFRICA,83194971,1003170
ANDHRA PRADESH,CHENNAI AIR,SPAIN,216689509,2613235
ANDHRA PRADESH,CHENNAI AIR,SRI LANKA DSR,12102332,145903
ANDHRA PRADESH,CHENNAI AIR,SWEDEN,6153884,74429
ANDHRA PRADESH,CHENNAI AIR,SWITZERLAND,34332772,415105
ANDHRA PRADESH,CHENNAI AIR,SYRIA,595672,7234
ANDHRA PRADESH,CHENNAI AIR,TAIWAN,94481562,1139083
ANDHRA PRADESH,CHENNAI AIR,TANZANIA REP,1639270,19687
ANDHRA PRADESH,CHENNAI AIR,THAILAND,34015990,410638
ANDHRA PRADESH,CHENNAI AIR,TOGO,8420,102
ANDHRA PRADESH,CHENNAI AIR,TRINIDAD,578053,6995
ANDHRA PRADESH,CHENNAI AIR,TUNISIA,81822981,986683
ANDHRA PRADESH,CHENNAI AIR,TURKEY,63031409,759969
ANDHRA PRADESH,CHENNAI AIR,U ARAB EMTS,122225312,1475725
ANDHRA PRADESH,CHENNAI AIR,U K,206932424,2496849
ANDHRA PRADESH,CHENNAI AIR,U S A,2009982205,24283894
ANDHRA PRADESH,CHENNAI AIR,UGANDA,11510350,138422
ANDHRA PRADESH,CHENNAI AIR,UZBEKISTAN,845450,10191
ANDHRA PRADESH,CHENNAI AIR,VANUATU REP,3168326,38268
ANDHRA PRADESH,CHENNAI AIR,VIETNAM SOC REP,72391842,874220
ANDHRA PRADESH,CHENNAI AIR,ZAMBIA,3489313,42201
ANDHRA PRADESH,CHENNAI AIR,ZIMBABWE,1044419,12539
ANDHRA PRADESH,CHENNAI SEA,AFGHANISTAN,65146617,787470
ANDHRA PRADESH,CHENNAI SEA,ALBANIA,85044019,1027825
ANDHRA PRADESH,CHENNAI SEA,ALGERIA,757603827,9149654
ANDHRA PRADESH,CHENNAI SEA,AMERI SAMOA,8790374,105609
ANDHRA PRADESH,CHENNAI SEA,ANGOLA,60024266,726629
ANDHRA PRADESH,CHENNAI SEA,ANTIGUA,23131362,278954
ANDHRA PRADESH,CHENNAI SEA,ARGENTINA,226486833,2736300
ANDHRA PRADESH,CHENNAI SEA,ARMENIA,731917098,8868859
ANDHRA PRADESH,CHENNAI SEA,ARUBA,144911153,1753689
ANDHRA PRADESH,CHENNAI SEA,AUSTRALIA,1342194385,16200913
ANDHRA PRADESH,CHENNAI SEA,AUSTRIA,10224696,123329
ANDHRA PRADESH,CHENNAI SEA,AZERBAIJAN,171410377,2063281
ANDHRA PRADESH,CHENNAI SEA,BAHAMAS,247066921,2993901
ANDHRA PRADESH,CHENNAI SEA,BAHARAIN IS,811831869,9806162
ANDHRA PRADESH,CHENNAI SEA,BANGLADESH PR,2252143761,27171186
ANDHRA PRADESH,CHENNAI SEA,BARBADOS,130630712,1576759
ANDHRA PRADESH,CHENNAI SEA,BELGIUM,14456331299,174475117
ANDHRA PRADESH,CHENNAI SEA,BENIN,40752903,491739
ANDHRA PRADESH,CHENNAI SEA,BERMUDA,174867789,2109201
ANDHRA PRADESH,CHENNAI SEA,BOSNIA-HRZGOVIN,2699101,32535
ANDHRA PRADESH,CHENNAI SEA,BRAZIL,1579979419,19077317
ANDHRA PRADESH,CHENNAI SEA,BRUNEI,1965821029,23763375
ANDHRA PRADESH,CHENNAI SEA,BULGARIA,458743330,5530509
ANDHRA PRADESH,CHENNAI SEA,BURUNDI,40183366,485218
ANDHRA PRADESH,CHENNAI SEA,CAMBODIA,54685538,660281
ANDHRA PRADESH,CHENNAI SEA,CAMEROON,165583580,1995066
ANDHRA PRADESH,CHENNAI SEA,CANADA,1945874261,23501285
ANDHRA PRADESH,CHENNAI SEA,CAYMAN IS,1110198,13514
ANDHRA PRADESH,CHENNAI SEA,CHILE,3386670046,41071666
ANDHRA PRADESH,CHENNAI SEA,CHINA P RP,30142877415,364036153
ANDHRA PRADESH,CHENNAI SEA,COLOMBIA,1087556268,13158514
ANDHRA PRADESH,CHENNAI SEA,COMOROS,10875893,132068
ANDHRA PRADESH,CHENNAI SEA,CONGO D. REP.,105279724,1273199
ANDHRA PRADESH,CHENNAI SEA,CONGO P REP,175381353,2118780
ANDHRA PRADESH,CHENNAI SEA,COSTA RICA,97198485,1180520
ANDHRA PRADESH,CHENNAI SEA,COTE D' IVOIRE,255137028,3088114
ANDHRA PRADESH,CHENNAI SEA,CROATIA,117403782,1414811
ANDHRA PRADESH,CHENNAI SEA,CYPRUS,62971301,762598
ANDHRA PRADESH,CHENNAI SEA,CZECH REPUBLIC,92102588,1114246
ANDHRA PRADESH,CHENNAI SEA,DENMARK,154034860,1868084
ANDHRA PRADESH,CHENNAI SEA,DJIBOUTI,40231256,487995
ANDHRA PRADESH,CHENNAI SEA,DOMINIC REP,294267071,3548596
ANDHRA PRADESH,CHENNAI SEA,DOMINICA,24499563,295670
ANDHRA PRADESH,CHENNAI SEA,ECUADOR,1484561534,17965465
ANDHRA PRADESH,CHENNAI SEA,EGYPT A RP,2973851179,35841529
ANDHRA PRADESH,CHENNAI SEA,EL SALVADOR,341862413,4149512
ANDHRA PRADESH,CHENNAI SEA,ESTONIA,6239093,75670
ANDHRA PRADESH,CHENNAI SEA,ETHIOPIA,62803458,756591
ANDHRA PRADESH,CHENNAI SEA,FIJI IS,108852230,1313895
ANDHRA PRADESH,CHENNAI SEA,FINLAND,1555218853,18817274
ANDHRA PRADESH,CHENNAI SEA,FR POLYNESIA,74152843,897889
ANDHRA PRADESH,CHENNAI SEA,FRANCE,1829203448,22121302
ANDHRA PRADESH,CHENNAI SEA,GABON,71776925,865563
ANDHRA PRADESH,CHENNAI SEA,GAMBIA,16110789,193919
ANDHRA PRADESH,CHENNAI SEA,GEORGIA,169965340,2053639
ANDHRA PRADESH,CHENNAI SEA,GERMANY,2523300349,30503343
ANDHRA PRADESH,CHENNAI SEA,GHANA,414539839,4995540
ANDHRA PRADESH,CHENNAI SEA,GREECE,1158541510,13972472
ANDHRA PRADESH,CHENNAI SEA,GRENADA,100046753,1205517
ANDHRA PRADESH,CHENNAI SEA,GUAM,18523173,224131
ANDHRA PRADESH,CHENNAI SEA,GUATEMALA,711858689,8639611
ANDHRA PRADESH,CHENNAI SEA,GUINEA,4269073,51480
ANDHRA PRADESH,CHENNAI SEA,GUINEA BISSAU,19547160,235611
ANDHRA PRADESH,CHENNAI SEA,GUYANA,68859083,829315
ANDHRA PRADESH,CHENNAI SEA,HAITI,175795698,2115011
ANDHRA PRADESH,CHENNAI SEA,HONDURAS,392703789,4749940
ANDHRA PRADESH,CHENNAI SEA,HONG KONG,1062305400,12829358
ANDHRA PRADESH,CHENNAI SEA,HUNGARY,69339563,837518
ANDHRA PRADESH,CHENNAI SEA,INDONESIA,9875384184,119286489
ANDHRA PRADESH,CHENNAI SEA,IRAN,146935372,1773039
ANDHRA PRADESH,CHENNAI SEA,IRAQ,1041403362,12571391
ANDHRA PRADESH,CHENNAI SEA,IRELAND,99012956,1197204
ANDHRA PRADESH,CHENNAI SEA,ISRAEL,121080192,1461531
ANDHRA PRADESH,CHENNAI SEA,ITALY,1953779354,23604488
ANDHRA PRADESH,CHENNAI SEA,JAMAICA,1820519533,21996753
ANDHRA PRADESH,CHENNAI SEA,JAPAN,3831021947,46292310
ANDHRA PRADESH,CHENNAI SEA,JORDAN,2177837142,26309768
ANDHRA PRADESH,CHENNAI SEA,KAZAKHSTAN,23023159,278781
ANDHRA PRADESH,CHENNAI SEA,KENYA,263343540,3173263
ANDHRA PRADESH,CHENNAI SEA,KOREA RP,4870448618,58831170
ANDHRA PRADESH,CHENNAI SEA,KUWAIT,4393183626,53139311
ANDHRA PRADESH,CHENNAI SEA,KYRGHYZSTAN,1837929,22320
ANDHRA PRADESH,CHENNAI SEA,LAO PD RP,56838824,685350
ANDHRA PRADESH,CHENNAI SEA,LATVIA,23481567,285071
ANDHRA PRADESH,CHENNAI SEA,LEBANON,305602934,3705060
ANDHRA PRADESH,CHENNAI SEA,LIBERIA,3038857,36858
ANDHRA PRADESH,CHENNAI SEA,LIBYA,592232092,7154928
ANDHRA PRADESH,CHENNAI SEA,LITHUANIA,64368994,777652
ANDHRA PRADESH,CHENNAI SEA,MACEDONIA,1498721,18104
ANDHRA PRADESH,CHENNAI SEA,MADAGASCAR,27473196,331066
ANDHRA PRADESH,CHENNAI SEA,MALAWI,15710198,189199
